iter 1:, hard_loss_metric=0.20000008, full_loss_metric=0.19998790, full_loss_num=122880.00000000, mean_dist=0.00002156, lr=0.000100, hard or full='full'
iter 536:, hard_loss_metric=0.09450621, full_loss_metric=0.19855739, full_loss_num=859.72576904, mean_dist=2.70916104, lr=0.000100, hard or full='full'
iter 537:, hard_loss_metric=0.06555454, full_loss_metric=0.18679635, full_loss_num=632.40319824, mean_dist=2.82500577, lr=0.000100, hard or full='full'
iter 538:, hard_loss_metric=0.05982189, full_loss_metric=0.13702022, full_loss_num=650.54833984, mean_dist=2.67457747, lr=0.000100, hard or full='full'
iter 539:, hard_loss_metric=0.07457971, full_loss_metric=0.15387374, full_loss_num=670.79028320, mean_dist=2.99010539, lr=0.000100, hard or full='full'
0:07:13.255085
iter 540:, hard_loss_metric=0.04430790, full_loss_metric=0.12532575, full_loss_num=408.56451416, mean_dist=3.07042670, lr=0.000100, hard or full='full'
iter 541:, hard_loss_metric=0.06551818, full_loss_metric=0.18293171, full_loss_num=725.53222656, mean_dist=2.75356746, lr=0.000100, hard or full='full'
iter 542:, hard_loss_metric=0.04635483, full_loss_metric=0.15985769, full_loss_num=466.50000000, mean_dist=2.75336266, lr=0.000100, hard or full='full'
iter 543:, hard_loss_metric=0.06035488, full_loss_metric=0.14928670, full_loss_num=624.35479736, mean_dist=3.00654697, lr=0.000100, hard or full='full'
iter 544:, hard_loss_metric=0.05095653, full_loss_metric=0.12977362, full_loss_num=478.88708496, mean_dist=2.70710135, lr=0.000100, hard or full='full'
iter 545:, hard_loss_metric=0.05433602, full_loss_metric=0.17569378, full_loss_num=604.09674072, mean_dist=3.04359674, lr=0.000100, hard or full='full'
iter 546:, hard_loss_metric=0.08326886, full_loss_metric=0.17756899, full_loss_num=695.58062744, mean_dist=3.05691457, lr=0.000100, hard or full='full'
iter 547:, hard_loss_metric=0.09011535, full_loss_metric=0.20457700, full_loss_num=794.82257080, mean_dist=3.03038549, lr=0.000100, hard or full='full'
iter 548:, hard_loss_metric=0.09579916, full_loss_metric=0.22138996, full_loss_num=825.43548584, mean_dist=3.02933264, lr=0.000100, hard or full='full'
iter 549:, hard_loss_metric=0.11808656, full_loss_metric=0.18809099, full_loss_num=1421.87097168, mean_dist=2.84884596, lr=0.000100, hard or full='full'
0:07:46.236242
iter 550:, hard_loss_metric=0.05236406, full_loss_metric=0.18663928, full_loss_num=572.46771240, mean_dist=3.01706266, lr=0.000100, hard or full='full'
iter 551:, hard_loss_metric=0.09300163, full_loss_metric=0.18439031, full_loss_num=1450.48388672, mean_dist=2.45033121, lr=0.000100, hard or full='full'
iter 552:, hard_loss_metric=0.06512054, full_loss_metric=0.21099435, full_loss_num=640.64514160, mean_dist=2.93481779, lr=0.000100, hard or full='full'
iter 553:, hard_loss_metric=0.06461252, full_loss_metric=0.12649865, full_loss_num=874.87097168, mean_dist=2.73002601, lr=0.000100, hard or full='full'
iter 554:, hard_loss_metric=0.08533944, full_loss_metric=0.17017253, full_loss_num=1214.50000000, mean_dist=2.53792500, lr=0.000100, hard or full='full'
iter 555:, hard_loss_metric=0.07671437, full_loss_metric=0.24913815, full_loss_num=944.91931152, mean_dist=2.96778464, lr=0.000100, hard or full='full'
iter 556:, hard_loss_metric=0.06056461, full_loss_metric=0.20289873, full_loss_num=616.11291504, mean_dist=3.06850243, lr=0.000100, hard or full='full'
iter 557:, hard_loss_metric=0.06199999, full_loss_metric=0.24809480, full_loss_num=603.09674072, mean_dist=3.36410999, lr=0.000100, hard or full='full'
iter 558:, hard_loss_metric=0.04161493, full_loss_metric=0.16980724, full_loss_num=456.72579956, mean_dist=2.99779773, lr=0.000100, hard or full='full'
iter 559:, hard_loss_metric=0.06571087, full_loss_metric=0.16186765, full_loss_num=812.53222656, mean_dist=2.68708444, lr=0.000100, hard or full='full'
0:07:44.150557
iter 560:, hard_loss_metric=0.05171542, full_loss_metric=0.14675333, full_loss_num=505.93545532, mean_dist=3.13925910, lr=0.000100, hard or full='full'
iter 561:, hard_loss_metric=0.05802346, full_loss_metric=0.16044317, full_loss_num=495.24191284, mean_dist=3.16748238, lr=0.000100, hard or full='full'
iter 562:, hard_loss_metric=0.09421797, full_loss_metric=0.22620492, full_loss_num=859.53222656, mean_dist=2.88432121, lr=0.000100, hard or full='full'
iter 563:, hard_loss_metric=0.08217824, full_loss_metric=0.16528794, full_loss_num=1050.14514160, mean_dist=2.52378893, lr=0.000100, hard or full='full'
iter 564:, hard_loss_metric=0.06318319, full_loss_metric=0.15769158, full_loss_num=462.59677124, mean_dist=2.96642327, lr=0.000100, hard or full='full'
iter 565:, hard_loss_metric=0.04955878, full_loss_metric=0.13013791, full_loss_num=497.64514160, mean_dist=2.86260462, lr=0.000100, hard or full='full'
iter 566:, hard_loss_metric=0.07888689, full_loss_metric=0.27825639, full_loss_num=845.50000000, mean_dist=3.29907513, lr=0.000100, hard or full='full'
iter 567:, hard_loss_metric=0.04810119, full_loss_metric=0.13965274, full_loss_num=512.74194336, mean_dist=2.96334529, lr=0.000100, hard or full='full'
iter 568:, hard_loss_metric=0.08023362, full_loss_metric=0.18510054, full_loss_num=805.33868408, mean_dist=2.91024065, lr=0.000100, hard or full='full'
iter 569:, hard_loss_metric=0.06825255, full_loss_metric=0.18697810, full_loss_num=688.25805664, mean_dist=3.01183009, lr=0.000100, hard or full='full'
0:07:44.261189
iter 570:, hard_loss_metric=0.04326790, full_loss_metric=0.14042126, full_loss_num=440.82257080, mean_dist=2.63358307, lr=0.000100, hard or full='full'
iter 571:, hard_loss_metric=0.08305752, full_loss_metric=0.15602322, full_loss_num=873.53222656, mean_dist=2.76472092, lr=0.000100, hard or full='full'
iter 572:, hard_loss_metric=0.06117841, full_loss_metric=0.13747399, full_loss_num=667.17742920, mean_dist=3.00792098, lr=0.000100, hard or full='full'
iter 573:, hard_loss_metric=0.05532012, full_loss_metric=0.13308860, full_loss_num=525.54840088, mean_dist=3.05203128, lr=0.000100, hard or full='full'
iter 574:, hard_loss_metric=0.05733294, full_loss_metric=0.17424144, full_loss_num=443.32257080, mean_dist=3.02747798, lr=0.000100, hard or full='full'
iter 575:, hard_loss_metric=0.05602399, full_loss_metric=0.19120316, full_loss_num=519.88708496, mean_dist=3.27489781, lr=0.000100, hard or full='full'
iter 576:, hard_loss_metric=0.05622379, full_loss_metric=0.14818406, full_loss_num=423.35482788, mean_dist=3.31894803, lr=0.000100, hard or full='full'
iter 577:, hard_loss_metric=0.06636740, full_loss_metric=0.17456818, full_loss_num=874.03222656, mean_dist=3.02137351, lr=0.000100, hard or full='full'
iter 578:, hard_loss_metric=0.06743093, full_loss_metric=0.17485434, full_loss_num=628.17742920, mean_dist=2.95810127, lr=0.000100, hard or full='full'
iter 579:, hard_loss_metric=0.06177660, full_loss_metric=0.21135163, full_loss_num=515.33868408, mean_dist=3.23316741, lr=0.000100, hard or full='full'
0:07:52.165188
iter 580:, hard_loss_metric=0.07203834, full_loss_metric=0.16419035, full_loss_num=563.06451416, mean_dist=3.14915109, lr=0.000100, hard or full='full'
iter 581:, hard_loss_metric=0.04563788, full_loss_metric=0.20518182, full_loss_num=473.75805664, mean_dist=3.80623245, lr=0.000100, hard or full='full'
iter 582:, hard_loss_metric=0.06756258, full_loss_metric=0.16623835, full_loss_num=648.14514160, mean_dist=2.67596006, lr=0.000100, hard or full='full'
iter 583:, hard_loss_metric=0.05444486, full_loss_metric=0.16307862, full_loss_num=483.30642700, mean_dist=3.32953048, lr=0.000100, hard or full='full'
iter 584:, hard_loss_metric=0.04736063, full_loss_metric=0.19843590, full_loss_num=431.35482788, mean_dist=2.91406727, lr=0.000100, hard or full='full'
iter 585:, hard_loss_metric=0.08575471, full_loss_metric=0.20579889, full_loss_num=778.32257080, mean_dist=3.33418703, lr=0.000100, hard or full='full'
iter 586:, hard_loss_metric=0.06573974, full_loss_metric=0.16452721, full_loss_num=603.82257080, mean_dist=3.15832901, lr=0.000100, hard or full='full'
iter 587:, hard_loss_metric=0.05861896, full_loss_metric=0.16071887, full_loss_num=595.30645752, mean_dist=3.28968048, lr=0.000100, hard or full='full'
iter 588:, hard_loss_metric=0.04728648, full_loss_metric=0.15313464, full_loss_num=406.74191284, mean_dist=3.21515870, lr=0.000100, hard or full='full'
iter 589:, hard_loss_metric=0.03872664, full_loss_metric=0.12106500, full_loss_num=362.96774292, mean_dist=3.13986635, lr=0.000100, hard or full='full'
0:07:38.530023
iter 590:, hard_loss_metric=0.03428976, full_loss_metric=0.15349470, full_loss_num=278.01611328, mean_dist=3.49571967, lr=0.000100, hard or full='full'
iter 591:, hard_loss_metric=0.11252190, full_loss_metric=0.25415647, full_loss_num=1216.08056641, mean_dist=3.39848042, lr=0.000100, hard or full='full'
iter 592:, hard_loss_metric=0.08535664, full_loss_metric=0.18872993, full_loss_num=778.25805664, mean_dist=3.17403793, lr=0.000100, hard or full='full'
iter 593:, hard_loss_metric=0.02895129, full_loss_metric=0.11732084, full_loss_num=228.14515686, mean_dist=3.54579163, lr=0.000100, hard or full='full'
iter 594:, hard_loss_metric=0.02845584, full_loss_metric=0.11759404, full_loss_num=218.25805664, mean_dist=3.73435354, lr=0.000100, hard or full='full'
iter 595:, hard_loss_metric=0.04680888, full_loss_metric=0.18805319, full_loss_num=402.51611328, mean_dist=3.71109152, lr=0.000100, hard or full='full'
iter 596:, hard_loss_metric=0.06991791, full_loss_metric=0.19695655, full_loss_num=501.93545532, mean_dist=3.50841355, lr=0.000100, hard or full='full'
iter 597:, hard_loss_metric=0.13389833, full_loss_metric=0.40748167, full_loss_num=1267.82250977, mean_dist=3.51438665, lr=0.000100, hard or full='full'
iter 598:, hard_loss_metric=0.04137598, full_loss_metric=0.21278183, full_loss_num=367.95159912, mean_dist=3.75149488, lr=0.000100, hard or full='full'
iter 599:, hard_loss_metric=0.06182231, full_loss_metric=0.14872916, full_loss_num=545.90319824, mean_dist=3.42519546, lr=0.000100, hard or full='full'
0:07:43.840975
iter 600:, hard_loss_metric=0.04927448, full_loss_metric=0.19428723, full_loss_num=599.12902832, mean_dist=3.18387008, lr=0.000100, hard or full='full'
iter 601:, hard_loss_metric=0.03828432, full_loss_metric=0.15394810, full_loss_num=319.37097168, mean_dist=3.28815579, lr=0.000100, hard or full='full'
iter 602:, hard_loss_metric=0.05135012, full_loss_metric=0.13337605, full_loss_num=503.11288452, mean_dist=3.00199270, lr=0.000100, hard or full='full'
iter 603:, hard_loss_metric=0.04287642, full_loss_metric=0.14058761, full_loss_num=390.72579956, mean_dist=3.28062820, lr=0.000100, hard or full='full'
iter 604:, hard_loss_metric=0.06816610, full_loss_metric=0.17178153, full_loss_num=570.80645752, mean_dist=3.07249165, lr=0.000100, hard or full='full'
iter 605:, hard_loss_metric=0.09686957, full_loss_metric=0.21160109, full_loss_num=799.83868408, mean_dist=3.30933237, lr=0.000100, hard or full='full'
iter 606:, hard_loss_metric=0.06266461, full_loss_metric=0.18611544, full_loss_num=546.83868408, mean_dist=3.11731100, lr=0.000100, hard or full='full'
iter 607:, hard_loss_metric=0.11586691, full_loss_metric=0.24195033, full_loss_num=1152.12902832, mean_dist=3.13140917, lr=0.000100, hard or full='full'
iter 608:, hard_loss_metric=0.09538578, full_loss_metric=0.27953294, full_loss_num=722.77416992, mean_dist=3.36715364, lr=0.000100, hard or full='full'
iter 609:, hard_loss_metric=0.02817816, full_loss_metric=0.12818678, full_loss_num=173.85482788, mean_dist=3.80699015, lr=0.000100, hard or full='full'
0:07:45.769458
iter 610:, hard_loss_metric=0.06895509, full_loss_metric=0.19429132, full_loss_num=593.80645752, mean_dist=3.44233012, lr=0.000100, hard or full='full'
iter 611:, hard_loss_metric=0.07175719, full_loss_metric=0.20152271, full_loss_num=590.06451416, mean_dist=3.32497048, lr=0.000100, hard or full='full'
iter 612:, hard_loss_metric=0.05848735, full_loss_metric=0.22327828, full_loss_num=638.25805664, mean_dist=3.71547961, lr=0.000100, hard or full='full'
iter 613:, hard_loss_metric=0.02051499, full_loss_metric=0.11727511, full_loss_num=228.69354248, mean_dist=3.65483737, lr=0.000100, hard or full='full'
iter 614:, hard_loss_metric=0.07732934, full_loss_metric=0.17313276, full_loss_num=722.59674072, mean_dist=2.91389203, lr=0.000100, hard or full='full'
iter 615:, hard_loss_metric=0.07325800, full_loss_metric=0.19837084, full_loss_num=681.74194336, mean_dist=3.07062268, lr=0.000100, hard or full='full'
iter 616:, hard_loss_metric=0.05627746, full_loss_metric=0.19220786, full_loss_num=683.79028320, mean_dist=3.06452990, lr=0.000100, hard or full='full'
iter 617:, hard_loss_metric=0.04707256, full_loss_metric=0.18692289, full_loss_num=465.48385620, mean_dist=3.07078862, lr=0.000100, hard or full='full'
iter 618:, hard_loss_metric=0.07155057, full_loss_metric=0.18546578, full_loss_num=641.32257080, mean_dist=3.06782055, lr=0.000100, hard or full='full'
iter 619:, hard_loss_metric=0.09372350, full_loss_metric=0.26636735, full_loss_num=881.35479736, mean_dist=3.33649707, lr=0.000100, hard or full='full'
0:07:40.892086
iter 620:, hard_loss_metric=0.07703958, full_loss_metric=0.19109288, full_loss_num=704.40319824, mean_dist=3.06398726, lr=0.000100, hard or full='full'
iter 621:, hard_loss_metric=0.07402263, full_loss_metric=0.19210085, full_loss_num=618.20965576, mean_dist=3.49871182, lr=0.000100, hard or full='full'
iter 622:, hard_loss_metric=0.07253015, full_loss_metric=0.18744574, full_loss_num=634.14514160, mean_dist=3.24626827, lr=0.000100, hard or full='full'
iter 623:, hard_loss_metric=0.05860810, full_loss_metric=0.14375268, full_loss_num=587.11291504, mean_dist=2.88964772, lr=0.000100, hard or full='full'
iter 624:, hard_loss_metric=0.10028654, full_loss_metric=0.26060152, full_loss_num=884.53222656, mean_dist=3.47873497, lr=0.000100, hard or full='full'
iter 625:, hard_loss_metric=0.10254060, full_loss_metric=0.19885334, full_loss_num=897.11285400, mean_dist=3.50970697, lr=0.000100, hard or full='full'
iter 626:, hard_loss_metric=0.06031469, full_loss_metric=0.19049154, full_loss_num=498.85482788, mean_dist=3.27372885, lr=0.000100, hard or full='full'
iter 627:, hard_loss_metric=0.12031186, full_loss_metric=0.30750439, full_loss_num=1321.53222656, mean_dist=2.89052868, lr=0.000100, hard or full='full'
iter 628:, hard_loss_metric=0.04549424, full_loss_metric=0.15346773, full_loss_num=445.14514160, mean_dist=3.18568778, lr=0.000100, hard or full='full'
iter 629:, hard_loss_metric=0.02640325, full_loss_metric=0.10279974, full_loss_num=297.40322876, mean_dist=3.04317451, lr=0.000100, hard or full='full'
0:07:53.029208
iter 630:, hard_loss_metric=0.02907233, full_loss_metric=0.10081115, full_loss_num=271.37097168, mean_dist=2.96627855, lr=0.000100, hard or full='full'
iter 631:, hard_loss_metric=0.06153580, full_loss_metric=0.18272932, full_loss_num=647.70965576, mean_dist=3.04005456, lr=0.000100, hard or full='full'
iter 632:, hard_loss_metric=0.07815662, full_loss_metric=0.23116910, full_loss_num=1067.75805664, mean_dist=3.05370450, lr=0.000100, hard or full='full'
iter 633:, hard_loss_metric=0.05023989, full_loss_metric=0.16137634, full_loss_num=542.17742920, mean_dist=2.82841039, lr=0.000100, hard or full='full'
iter 634:, hard_loss_metric=0.04678416, full_loss_metric=0.16297226, full_loss_num=437.56451416, mean_dist=3.11646986, lr=0.000100, hard or full='full'
iter 635:, hard_loss_metric=0.04712342, full_loss_metric=0.15283863, full_loss_num=420.19354248, mean_dist=3.30769873, lr=0.000100, hard or full='full'
iter 636:, hard_loss_metric=0.07718688, full_loss_metric=0.20150697, full_loss_num=637.17742920, mean_dist=3.12062430, lr=0.000100, hard or full='full'
iter 637:, hard_loss_metric=0.07962979, full_loss_metric=0.18578818, full_loss_num=926.96771240, mean_dist=2.84479165, lr=0.000100, hard or full='full'
iter 638:, hard_loss_metric=0.06568908, full_loss_metric=0.13936111, full_loss_num=835.66125488, mean_dist=2.33559179, lr=0.000100, hard or full='full'
iter 639:, hard_loss_metric=0.06474901, full_loss_metric=0.21061626, full_loss_num=726.82257080, mean_dist=3.32381940, lr=0.000100, hard or full='full'
0:07:43.764657
iter 640:, hard_loss_metric=0.03607157, full_loss_metric=0.13287000, full_loss_num=300.40322876, mean_dist=3.01719189, lr=0.000100, hard or full='full'
iter 641:, hard_loss_metric=0.05785802, full_loss_metric=0.21764712, full_loss_num=481.08062744, mean_dist=3.51616836, lr=0.000100, hard or full='full'
iter 642:, hard_loss_metric=0.07386263, full_loss_metric=0.26139563, full_loss_num=646.83868408, mean_dist=3.53070402, lr=0.000100, hard or full='full'
iter 643:, hard_loss_metric=0.04749075, full_loss_metric=0.19786330, full_loss_num=496.14514160, mean_dist=3.35565567, lr=0.000100, hard or full='full'
iter 644:, hard_loss_metric=0.05913264, full_loss_metric=0.23100443, full_loss_num=577.51611328, mean_dist=3.32634854, lr=0.000100, hard or full='full'
iter 645:, hard_loss_metric=0.04907633, full_loss_metric=0.14658539, full_loss_num=455.04837036, mean_dist=3.19381499, lr=0.000100, hard or full='full'
iter 646:, hard_loss_metric=0.03846600, full_loss_metric=0.12167616, full_loss_num=321.93548584, mean_dist=3.31182384, lr=0.000100, hard or full='full'
iter 647:, hard_loss_metric=0.04485739, full_loss_metric=0.16549268, full_loss_num=396.66128540, mean_dist=3.63697648, lr=0.000100, hard or full='full'
iter 648:, hard_loss_metric=0.06899884, full_loss_metric=0.18562971, full_loss_num=611.45159912, mean_dist=3.43056726, lr=0.000100, hard or full='full'
iter 649:, hard_loss_metric=0.07888615, full_loss_metric=0.20442948, full_loss_num=767.62902832, mean_dist=3.39915800, lr=0.000100, hard or full='full'
0:07:47.639945
iter 650:, hard_loss_metric=0.05822420, full_loss_metric=0.19046681, full_loss_num=487.83868408, mean_dist=3.29139447, lr=0.000100, hard or full='full'
iter 651:, hard_loss_metric=0.04168665, full_loss_metric=0.15259749, full_loss_num=356.75805664, mean_dist=3.81450272, lr=0.000100, hard or full='full'
iter 652:, hard_loss_metric=0.06450272, full_loss_metric=0.16640519, full_loss_num=539.51611328, mean_dist=3.16707659, lr=0.000100, hard or full='full'
iter 653:, hard_loss_metric=0.09355529, full_loss_metric=0.20513983, full_loss_num=1117.90319824, mean_dist=2.83645844, lr=0.000100, hard or full='full'
iter 654:, hard_loss_metric=0.07764488, full_loss_metric=0.18407148, full_loss_num=701.32257080, mean_dist=3.45086670, lr=0.000100, hard or full='full'
iter 655:, hard_loss_metric=0.11986440, full_loss_metric=0.20379102, full_loss_num=1257.33862305, mean_dist=2.93825650, lr=0.000100, hard or full='full'
iter 656:, hard_loss_metric=0.06795730, full_loss_metric=0.16824257, full_loss_num=624.24194336, mean_dist=3.33118725, lr=0.000100, hard or full='full'
iter 657:, hard_loss_metric=0.04748936, full_loss_metric=0.15302427, full_loss_num=455.35482788, mean_dist=2.94380331, lr=0.000100, hard or full='full'
iter 658:, hard_loss_metric=0.04510999, full_loss_metric=0.14253254, full_loss_num=411.98385620, mean_dist=2.84116316, lr=0.000100, hard or full='full'
iter 659:, hard_loss_metric=0.07351877, full_loss_metric=0.19909079, full_loss_num=509.58062744, mean_dist=3.75286412, lr=0.000100, hard or full='full'
0:07:46.785045
iter 660:, hard_loss_metric=0.05789503, full_loss_metric=0.20323171, full_loss_num=552.09674072, mean_dist=3.32958341, lr=0.000100, hard or full='full'
iter 661:, hard_loss_metric=0.05737514, full_loss_metric=0.22478209, full_loss_num=524.40319824, mean_dist=3.57366538, lr=0.000100, hard or full='full'
iter 662:, hard_loss_metric=0.06674492, full_loss_metric=0.21256769, full_loss_num=698.87097168, mean_dist=3.04347467, lr=0.000100, hard or full='full'
iter 663:, hard_loss_metric=0.06134498, full_loss_metric=0.20505954, full_loss_num=472.19354248, mean_dist=3.94238067, lr=0.000100, hard or full='full'
iter 664:, hard_loss_metric=0.10655638, full_loss_metric=0.37584469, full_loss_num=1008.96771240, mean_dist=2.87833691, lr=0.000100, hard or full='full'
iter 665:, hard_loss_metric=0.04150632, full_loss_metric=0.16440886, full_loss_num=401.19354248, mean_dist=3.26346779, lr=0.000100, hard or full='full'
iter 666:, hard_loss_metric=0.07213193, full_loss_metric=0.17644079, full_loss_num=773.80645752, mean_dist=3.26298308, lr=0.000100, hard or full='full'
iter 667:, hard_loss_metric=0.03920567, full_loss_metric=0.16834868, full_loss_num=434.09677124, mean_dist=3.12465835, lr=0.000100, hard or full='full'
iter 668:, hard_loss_metric=0.06852102, full_loss_metric=0.17939198, full_loss_num=653.20965576, mean_dist=3.38237572, lr=0.000100, hard or full='full'
iter 669:, hard_loss_metric=0.07452910, full_loss_metric=0.21653293, full_loss_num=705.12902832, mean_dist=3.06078649, lr=0.000100, hard or full='full'
0:07:44.435135
iter 670:, hard_loss_metric=0.05268872, full_loss_metric=0.17360358, full_loss_num=506.09677124, mean_dist=3.07672858, lr=0.000100, hard or full='full'
iter 671:, hard_loss_metric=0.04334696, full_loss_metric=0.14652906, full_loss_num=363.06451416, mean_dist=3.43259311, lr=0.000100, hard or full='full'
iter 672:, hard_loss_metric=0.10891679, full_loss_metric=0.30815375, full_loss_num=1541.75805664, mean_dist=3.04458880, lr=0.000100, hard or full='full'
iter 673:, hard_loss_metric=0.06053061, full_loss_metric=0.17651206, full_loss_num=376.27416992, mean_dist=3.58560801, lr=0.000100, hard or full='full'
iter 674:, hard_loss_metric=0.07900059, full_loss_metric=0.21206407, full_loss_num=774.35479736, mean_dist=3.06861329, lr=0.000100, hard or full='full'
iter 675:, hard_loss_metric=0.05675536, full_loss_metric=0.15826607, full_loss_num=556.37097168, mean_dist=3.38980889, lr=0.000100, hard or full='full'
iter 676:, hard_loss_metric=0.04457766, full_loss_metric=0.18476404, full_loss_num=458.16128540, mean_dist=2.96256256, lr=0.000100, hard or full='full'
iter 677:, hard_loss_metric=0.07842881, full_loss_metric=0.19422936, full_loss_num=898.72576904, mean_dist=2.96340251, lr=0.000100, hard or full='full'
iter 678:, hard_loss_metric=0.03649868, full_loss_metric=0.13954857, full_loss_num=349.50000000, mean_dist=2.68713975, lr=0.000100, hard or full='full'
iter 679:, hard_loss_metric=0.05483118, full_loss_metric=0.18597843, full_loss_num=623.01611328, mean_dist=3.07187319, lr=0.000100, hard or full='full'
0:07:53.636208
iter 680:, hard_loss_metric=0.04926103, full_loss_metric=0.14946246, full_loss_num=533.51611328, mean_dist=3.05528951, lr=0.000100, hard or full='full'
iter 681:, hard_loss_metric=0.03614086, full_loss_metric=0.11380330, full_loss_num=348.45159912, mean_dist=2.99443984, lr=0.000100, hard or full='full'
iter 682:, hard_loss_metric=0.07860603, full_loss_metric=0.25513008, full_loss_num=715.85479736, mean_dist=3.32147789, lr=0.000100, hard or full='full'
iter 683:, hard_loss_metric=0.04093453, full_loss_metric=0.11044502, full_loss_num=400.93548584, mean_dist=3.30784774, lr=0.000100, hard or full='full'
iter 684:, hard_loss_metric=0.04782248, full_loss_metric=0.19156803, full_loss_num=401.32257080, mean_dist=3.42763495, lr=0.000100, hard or full='full'
iter 685:, hard_loss_metric=0.04789088, full_loss_metric=0.23333977, full_loss_num=512.24194336, mean_dist=3.48342490, lr=0.000100, hard or full='full'
iter 686:, hard_loss_metric=0.06029511, full_loss_metric=0.15286116, full_loss_num=607.01611328, mean_dist=3.53262806, lr=0.000100, hard or full='full'
iter 687:, hard_loss_metric=0.05862088, full_loss_metric=0.12970628, full_loss_num=522.62902832, mean_dist=3.25887418, lr=0.000100, hard or full='full'
iter 688:, hard_loss_metric=0.05420413, full_loss_metric=0.19669978, full_loss_num=417.25805664, mean_dist=3.76646805, lr=0.000100, hard or full='full'
iter 689:, hard_loss_metric=0.09461515, full_loss_metric=0.19492687, full_loss_num=869.09674072, mean_dist=3.38101292, lr=0.000100, hard or full='full'
0:07:39.328564
iter 690:, hard_loss_metric=0.10985290, full_loss_metric=0.21281475, full_loss_num=1025.09680176, mean_dist=3.00027418, lr=0.000100, hard or full='full'
iter 691:, hard_loss_metric=0.09116144, full_loss_metric=0.31034455, full_loss_num=861.61285400, mean_dist=3.49020267, lr=0.000100, hard or full='full'
iter 692:, hard_loss_metric=0.07239404, full_loss_metric=0.18437584, full_loss_num=624.27416992, mean_dist=3.03321576, lr=0.000100, hard or full='full'
iter 693:, hard_loss_metric=0.03891624, full_loss_metric=0.15790804, full_loss_num=337.03225708, mean_dist=3.46030712, lr=0.000100, hard or full='full'
iter 694:, hard_loss_metric=0.01899797, full_loss_metric=0.09741406, full_loss_num=167.51612854, mean_dist=3.25601006, lr=0.000100, hard or full='full'
iter 695:, hard_loss_metric=0.05754873, full_loss_metric=0.15501176, full_loss_num=563.20965576, mean_dist=3.74346519, lr=0.000100, hard or full='full'
iter 696:, hard_loss_metric=0.06414340, full_loss_metric=0.17431498, full_loss_num=700.75805664, mean_dist=2.88229322, lr=0.000100, hard or full='full'
iter 697:, hard_loss_metric=0.05079984, full_loss_metric=0.13568957, full_loss_num=480.58062744, mean_dist=2.91446280, lr=0.000100, hard or full='full'
iter 698:, hard_loss_metric=0.06601740, full_loss_metric=0.30248195, full_loss_num=623.66125488, mean_dist=3.42854261, lr=0.000100, hard or full='full'
iter 699:, hard_loss_metric=0.03220085, full_loss_metric=0.13633472, full_loss_num=265.14514160, mean_dist=3.39191079, lr=0.000100, hard or full='full'
0:07:45.986460
iter 700:, hard_loss_metric=0.08676562, full_loss_metric=0.21047553, full_loss_num=959.54833984, mean_dist=3.13513136, lr=0.000100, hard or full='full'
iter 701:, hard_loss_metric=0.03639109, full_loss_metric=0.15639488, full_loss_num=299.59677124, mean_dist=3.34900928, lr=0.000100, hard or full='full'
iter 702:, hard_loss_metric=0.04336141, full_loss_metric=0.18969794, full_loss_num=402.29031372, mean_dist=3.21308899, lr=0.000100, hard or full='full'
iter 703:, hard_loss_metric=0.06961215, full_loss_metric=0.23945098, full_loss_num=564.56451416, mean_dist=3.27762413, lr=0.000100, hard or full='full'
iter 704:, hard_loss_metric=0.06070452, full_loss_metric=0.16039334, full_loss_num=647.30645752, mean_dist=3.20988846, lr=0.000100, hard or full='full'
iter 705:, hard_loss_metric=0.04688882, full_loss_metric=0.16280764, full_loss_num=555.67742920, mean_dist=3.03655648, lr=0.000100, hard or full='full'
iter 706:, hard_loss_metric=0.05316898, full_loss_metric=0.18534069, full_loss_num=430.04837036, mean_dist=3.51072097, lr=0.000100, hard or full='full'
iter 707:, hard_loss_metric=0.05655476, full_loss_metric=0.19262384, full_loss_num=589.41931152, mean_dist=3.23368883, lr=0.000100, hard or full='full'
iter 708:, hard_loss_metric=0.04186487, full_loss_metric=0.13032800, full_loss_num=421.72579956, mean_dist=3.33775210, lr=0.000100, hard or full='full'
iter 709:, hard_loss_metric=0.07655190, full_loss_metric=0.19374231, full_loss_num=726.37097168, mean_dist=3.07377911, lr=0.000100, hard or full='full'
0:07:47.397618
iter 710:, hard_loss_metric=0.03798551, full_loss_metric=0.14956513, full_loss_num=433.74191284, mean_dist=3.12597108, lr=0.000100, hard or full='full'
iter 711:, hard_loss_metric=0.03303819, full_loss_metric=0.15701471, full_loss_num=276.96774292, mean_dist=3.17557740, lr=0.000100, hard or full='full'
iter 712:, hard_loss_metric=0.10315502, full_loss_metric=0.27389249, full_loss_num=747.67736816, mean_dist=3.71455526, lr=0.000100, hard or full='full'
iter 713:, hard_loss_metric=0.03953145, full_loss_metric=0.14711183, full_loss_num=386.90322876, mean_dist=3.51107216, lr=0.000100, hard or full='full'
iter 714:, hard_loss_metric=0.05221155, full_loss_metric=0.18634684, full_loss_num=495.03225708, mean_dist=3.32349467, lr=0.000100, hard or full='full'
iter 715:, hard_loss_metric=0.06053074, full_loss_metric=0.16073710, full_loss_num=731.80645752, mean_dist=2.94433331, lr=0.000100, hard or full='full'
